Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,lat,lng
241325,CHIPPEWA COUNTY-MONTEVIDEO HOSPITAL,824 NORTH 11TH STREET,MONTEVIDEO,MN,56265-,CHIPPEWA,44.9529596,-95.7116947
261315,PARKLAND HLTH CTR - BONNE TERRE,7245 RAIDER ROAD,BONNE TERRE,MO,63628,ST FRANCOIS,37.9120988,-90.5329459
521344,MEMORIAL HOSPITAL OF BOSCOBEL,205 PARKER STREET,BOSCOBEL,WI,53805,GRANT,43.1333699,-90.7081806
501330,ASTRIA SUNNYSIDE HOSPITAL,10 & TACOMA AVE,SUNNYSIDE,WA,98944-,YAKIMA,32.6605317,-97.4049278
141346,FAYETTE COUNTY HOSPITAL,SEVENTH & TAYLOR,VANDALIA,IL,62471-,FAYETTE,37.2252236,-95.7221506
51329,SUTTER LAKESIDE HOSPITAL,5176 HILL ROAD EAST,LAKEPORT,CA,95453-,LAKE,39.1048373,-122.9064317
260034,BATES COUNTY MEMORIAL HOSPITAL,615 WEST NURSERY STREET,BUTLER,MO,64730-0370,BATES,38.2487991,-94.342866
271343,ST. JOSEPH HOSPITAL,6 13TH AVE E,POLSON,MT,59860-1010,LAKE,47.6822197,-114.1624467
343026,CAROLINAS REHABILITATION,1100 BLYTHE BLVD,CHARLOTTE,NC,28203-,MECKLENBURG,35.201818,-80.8388168
431309,COMMUNITY MEMORIAL HOSPITAL,809 JACKSON ST,BURKE,SD,57523-,GREGORY,43.1821097,-99.2941225
511309,WAR MEMORIAL HOSPITAL,1 HEALTHY WAY,BERKELEY SPRINGS,WV,25411-,MORGAN,39.6422944,-78.2005251
511311,HAMPSHIRE MEMORIAL HOSPITAL,363 SUNRISE BOULEVARD,ROMNEY,WV,26757,HAMPSHIRE,39.3333253,-78.6985312
100055,FLORIDA HOSPITAL - NORTH PINELLAS,1395 S. PINELLAS AVENUE,TARPON SPRINGS,FL,34689,PINELLAS,28.1323928,-82.7578905
364038,BHC BELMONT PINES HOSPITAL INC,615 CHURCHILL-HUBBARD RD,YOUNGSTOWN,OH,44505-1332,,41.1610991,-80.6553216
100166,DOCTORS HOSPITAL OF SARASOTA,5731 BEE RIDGE RD,SARASOTA,FL,34233-,SARASOTA,27.3019635,-82.4534904
103039,BROOKS REHABILITATION,3599 UNIVERSITY BLVD SOUTH,JACKSONVILLE,FL,32216,DUVAL,30.2906419,-81.6007605
181301,MARCUM & WALLACE MEMORIAL HOSPITAL,60 MERCY COURT,IRVINE,KY,40336-0928,ESTILL,37.7061212,-83.9772659
291311,DESERT VIEW REGIONAL MEDICAL CENTER,360 S LOLA LANE,PAHRUMP,NV,89048,,36.2145801,-116.0248884
400131,CARIBBEAN MEDICAL CENTER,AVE OSVALDO MOLINA #151,FAJARDO,PR,00738-7006,FAJARDO,57.053,-135.33
523028,UW HEALTH REHABILITATION HOSPITAL,5115 N. BILTMORE LANE,MADISON,WI,53718,DANE,43.153335,-89.2964463
191314,MADISON PARISH HOSPITAL,900 JOHNSON STREET,TALLULAH,LA,71384,MADISON,32.4035751,-91.1848803
141320,PARIS COMMUNITY HOSPITAL,721 EAST COURT STREET,PARIS,IL,61944-,EDGAR,39.6070763,-87.677363
201311,DOWN EAST COMMUNITY HOSPITAL,UPPER COURT STREET,MACHIAS,ME,4654,WASHINGTON,44.7157089,-67.4596483
360044,WAYNE HOSPITAL COMPANY,835 SWEITZER STREET,GREENVILLE,OH,45331-,DARKE,40.0892163,-84.6343415
131326,CASSIA REGIONAL MED. CENTER,1501 HILAND AVE.,BURLEY,ID,83318-,CASSIA,42.5349611,-113.7818752
151324,FRANCISCAN HEALTH RENSSELAER,1104 EAST GRACE STREET,RENSSELAER,IN,47978-,JASPER,40.9343526,-87.1388606
171380,NEOSHO MEMORIAL REGIONAL MED CTR,629 SOUTH PLUMMER,CHANUTE,KS,66720-,NEOSHO,37.675374,-95.4724613
173032,REHABILITATION HOSP OF OVERLAND PARK,5100 INDIAN CREEK PARKWAY,OVERLAND PARK,KS,66207,JOHNSON,38.9353555,-94.6446314
501321,NORTH VALLEY HOSPITAL,203 SOUTH WESTERN,TONASKET,WA,98855-,OKANOGAN,48.7065008,-119.4400102
501325,FORKS COMMUNITY HOSPITAL,530 BOGACHIEL WAY,FORKS,WA,98331-,CLALLAM,47.9462715,-124.3926306
13300,THE CHILDRENS HOSPITAL OF ALABAMA,1600 7TH AVENUE SOUTH,BIRMINGHAM,AL,35233,JEFFERSON,33.5053682,-86.8058712
112012,COLUMBUS SPECIALTY HOSPITAL,616 19TH STREET FOURTH FLOOR,COLUMBUS,GA,31902,,32.4801652,-84.9847667
153028,REHABILITATION HOSPITAL OF INDIANA,4141 SHORE DRIVE,INDIANAPOLIS,IN,46254,MARION,39.8300284,-86.2772754
241338,MAYO CLNIC HEALTH SYSTEM - LAKE CITY,500 WEST GRANT ST,LAKE CITY,MN,55041,GOODHUE,44.4591532,-92.287246
260209,FULTON MEDICAL CENTER,10 SOUTH HOSPITAL DRIVE,FULTON,MO,65251-,CALLAWAY,38.843494,-91.965735
673040,SRH OF SAN ANTONIO,19126 STONE HUE,SAN ANTONIO,TX,78258,BEXAR,29.6282341,-98.4924357
161354,HORN MEMORIAL HOSPITAL,700 EAST 2ND STREET,IDA GROVE,IA,51445,IDA,42.3383357,-95.4579746
241346,CANNON FALLS MEDICAL CENTER - MAYO,32021 COUNTY 24 BOULEVARD,CANNON FALLS,MN,55009,GOODHUE,44.4861745,-92.9033972
251320,CLAIBORNE COUNTY HOSPITAL,123 MCCOMB AVE,PORT GIBSON,MS,39150,CLAIBORNE,31.9462692,-90.984382
271323,CLARK FORK VALLEY HOSPITAL,10 KRUGER ROAD,PLAINS,MT,59859,SANDERS,47.4695324,-114.8917534
313030,BACHARACH INSTITUTE FOR REHABILITATI,61 WEST JIMMIE LEEDS ROAD,POMONA,NJ,08240-0723,ATLANTIC,39.4788531,-74.5395539
331309,RIVER HOSPITAL,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,44.337695,-75.9204656
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTH WAY,ELLENVILLE,NY,12428,ULSTER,41.7326119,-74.3789828
423031,SPARTANBURG REHABILITATION INSTITUTE,160 HAROLD FLEMING COURT,SPARTANBURG,SC,29303,SPARTANBURG,34.9898414,-81.9424849
501338,SNOQUALMIE VALLEY HOSPITAL,9575 ETHAN WADE WAY SE,SNOQUALMIE,WA,98065-,KING,47.5145119,-121.8264657
511300,BROADDUS HOSPITAL ASSOCIATION,1 HEALTHCARE DRIVE,PHILIPPI,WV,26416-,BARBOUR,39.1440359,-80.0622951
511303,MINNIE HAMILTON HEALTH CARE CENTER,186 HOSPITAL DRIVE,GRANTSVILLE,WV,26147-,CALHOUN,38.9229352,-81.0924804
511304,SISTERSVILLE GENERAL HOSPITAL,314 SOUTH WELLS STREET,SISTERSVILLE,WV,26175,TYLER,39.5586939,-81.0041568
111312,SCREVEN COUNTY HOSPITAL,215 MIMS ROAD,SYLVANIA,GA,30476,SCREVEN,32.7498791,-81.6468071
111316,WARM SPRINGS MEDICAL CENTER,5995 SPRING STREET,WARM SPRINGS,GA,31830,MERIWETHER,32.8893309,-84.683218
111323,TATTNALL HOSPITAL COMPANY  LLC,ROUTE 1 BOX 121,REIDSVILLE,GA,30453,TATTNALL,32.2935651,-82.3027549
241311,SIBLEY MEDICAL CENTER,601 WEST CHANDLER,ARLINGTON,MN,55307-,SIBLEY,44.6104755,-94.0839205
241316,NORTHERN ITASCA HOSPITAL DISTRICT,258 PINE TREE DRIVE,BIGFORK,MN,56628-0258,ITASCA,47.7477803,-93.6444583
241334,RIVERS EDGE HOSPITAL AND CLINIC,1900 N SUNRISE DRIVE,ST. PETER,MN,56082-,NICOLLET,44.3509731,-93.9709382
263304,SHRINERS HOSPITAL FOR CHILDREN,4400 CLAYTON AVE,ST LOUIS,MO,63110-1624,,38.6322162,-90.2583368
331318,CARTHAGE AREA HOSPITAL,1001 WEST STREET,CARTHAGE,NY,13609,JEFFERSON,43.9872757,-75.5942556
374017,WILLOW CREST HOSPITAL INC,130 A STREET SOUTHWEST,MIAMI,OK,74354,,36.8723445,-94.8766797
14015,BEACON CHILDRENS HOSPITAL,150 HOSPITAL DRIVE,LUVERNE,AL,36049,,31.6940865,-86.264763
141306,COMMUNITY HOSPITAL OF STAUNTON,400 CALDWELL STREET,STAUNTON,IL,62088-1499,MACOUPIN,39.0151072,-89.7893815
141316,HOOPESTON COMMUNITY MEMORIAL HOSPITA,701 EAST ORANGE,HOOPSETON,IL,60942,VERMILLION,40.4683209,-87.6383797
230239,CHIPPEWA COUNTY WAR MEMORIAL HOSPITA,500 OSBORNE BOULEVARD,SAULT STE. MARIE,MI,49783-,CHIPPEWA,46.4976778,-84.3494632
241351,REDWOOD AREA HOSPITAL,100 FALLWOOD ROAD,REDWOOD FALLS,MN,56283,REDWOOD,44.5364473,-95.1065091
194112,BEACON BEHAVIORAL HOSP CENTRAL,323 EVERGREEN STREET,BUNKIE,LA,71322,AVOYELLES PARISH,30.9524698,-92.17788
241367,FIRST LIGHT HEALTH SYSTEM,301 HIGHWAY 65 SOUTH,MORA,MN,55051-1950,KANABEC,45.8746785,-93.2912559
323032,REHABILITATION HOSPITAL OF SOUTHERN,4441 EAST LOHMAN AVE,LAS CRUCES,NM,88011,DONA ANA,32.3252,-106.724206
341325,ASHE MEMORIAL HOSPITAL,200 HOSPITAL AVENUE,JEFFERSON,NC,28640-,ASHE,36.4232211,-81.4577668
342019,CRAWLEY MEMORIAL HOSPITAL  INC.,706 WEST KING STREET  2ND FLOOR,KINGS MOUNTAIN,NC,28086,CLEVELAND,35.2414858,-81.3566989
371330,MANGUM REGIONAL MEDICAL CENTER,1 WICKERSHAM DRIVE,MANGUM,OK,73554,GREER,34.8924103,-99.50121
423030,GREENWOOD REGIONAL REHABILITATION HO,1530 PARKWAY,GREENWOOD,SC,29646,GREENWOOD,34.1671145,-82.1562111
440232,HOUSTON COUNTY COMMUNITY HOSPITAL,5001 EAST MAIN STREET,ERIN,TN,37061,HOUSTON,36.3201331,-87.689908
490129,CAPITAL HOSPICE,2900 TELESTAR COURT,FALLS CHURCH,VA,22042-1206,FAIRFAX,38.8723665,-77.2245733
511319,JEFFERSON MEMORIAL HOSPITAL,300 S. PRESTON STREET,RANSON,WV,25438,JEFFERSON,39.295965,-77.85874
511321,ST. JOSEPHS HOSPITAL OF BUCKHANNON,1 AMALIA DRIVE,BUCKHANNON,WV,26201,UPSHUR,38.9926405,-80.2357544
513025,PETERSON HEALTHCARE AND REHAB,20 HOMESTEAD AVENUE,WHEELING,WV,26003,OHIO,40.0798837,-80.6939777
193098,COBALT REHAB HOSPITAL NEW ORLEANS,3801 BIENVILLE STREET,NEW ORLEANS,LA,70119,,29.9750123,-90.0961285
241355,GLENCOE REGIONAL HEALTH SERVICES,705 EAST 18TH STREEET,GLENCOE,MN,55336-,MCLEOD,44.7775923,-94.1530821
241366,MEEKER COUNTY MEMORIAL HOSPITAL,612 SIBLEY AVENUE SOUTH,LITCHFIELD,MN,55355-,MEEKER,45.1146851,-94.527358
313032,MARLTON REHAB HOSPITAL,92 BRICK ROAD,MARLTON,NJ,8053,BURLINGTON,39.8818867,-74.918137
331305,OCONNOR HOSPITAL,460 ANDES ROAD,DELHI,NY,13753,DELAWARE,42.2682939,-74.9164015
520107,HOLY FAMILY MEMORIAL INC,2300 WESTERN AVENUE,MANITOWOC,WI,54221,MANITOWOC,44.0949043,-87.6764511
521334,THEDACARE MEDICAL CENTER - WAUPACA,800 RIVERSIDE DRIVE,WAUPACA,WI,54981,WAUPACA,44.3453499,-89.0758231
521346,THEDACARE MEDICAL CENTER - SHAWANO,100 COUNTY ROAD B,SHAWANO,WI,54166,SHAWANO,44.761313,-88.566679
61328,PAGOSA SPRINGS MEDICAL CENTER,95 SOUTH PAGOSA BOULEVARD,PAGOSA SPRINGS,CO,81147,ARCHULETA,37.2521429,-107.079137
241369,UNITED HOSPITAL DISTRICT,515 SOUTH MOORE STREET,BLUE EARTH,MN,56013,FARIBAULT,43.6341659,-94.1003768
521355,THEDACARE-BERLIN,225 MEMORIAL DRIVE,BERLIN,WI,54923,GREEN LAKE,43.9784864,-88.941162
673025,POST ACUTE MEDICAL AT ALLEN,1001 RAINTREE CIRCLE,ALLEN,TX,75013-4900,COLLIN,33.1130677,-96.6762586
51301,TEHACHAPI VALLEY HOSITAL DIST.,115 W. E ST.,TEHACHAPI,CA,93561-1900,KERN,35.1303509,-118.4487561
51315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093-,TRINITY,40.7380728,-122.9395503
51317,ADVENTIST HEALTH CLEARLAKE,18TH AVENUE & HI-WAY 53,CLEARLAKE,CA,95422,LAKE,40.6191321,-73.9901717
131327,GRITMAN MEDICAL CENTER,700 SOUTH MAIN STREET,MOSCOW,ID,83843-,LATAH,46.728822,-117.0009008
361304,GREENFIELD AREA MEDICAL CENTER,545 SOUTH STREET,GREENFIELD,OH,45123-,HIGHLAND,39.3486019,-83.3870976
361311,HARRISON COMMUNITY HOSPITAL,951 EAST MARKET STREET,CADIZ,OH,43907-,HARRISON,40.2576352,-80.9777783
363041,TRIHEALTH REHABILITATION HOSPITAL,2155 DANA AVENUE,CINCINNATI,OH,45207,HAMILTON,39.1448184,-84.4590241
431313,FREEMAN MEDICAL CENTER,510 EAST 8TH,FREEMAN,SD,57029,HUTCHINSON,43.3478165,-97.4312619
431334,WINNER REGIONAL HEALTHCARE CENTER,745 EAST 8TH STREET,WINNER,SD,57580-2677,TRIPP,43.3702806,-99.8474932
331317,LEWIS COUNTY GENERAL HOSPITAL,7785 N. STATE STREET,LOWVILLE,NY,13367,LEWIS,43.7958676,-75.4991891
510082,SUMMERSVILLE REGIONAL MED CENTER,400 FAIRVIEW HEIGHTS ROAD,SUMMERSVILLE,WV,26551,NICHOLAS,38.2925237,-80.8299953
21307,CORDOVA COMMUNITY MEDICAL CENTER,602 CHASE STREET,CORDOVA,AK,99574-,CORDOVA,60.5411276,-145.7503229
113028,ROOSEVELT WARM SPRINGS REHAB HOSP,6135 ROOSEVELT HIGHWAY,WARM SPRINGS,GA,31830-0268,MERIWETHER,32.8910333,-84.6852835
51316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,41.7193201,-122.6456943
241319,MURRAY COUNTY MEMORIAL HOSPITAL,2042 JUNIPER AVE,SLAYTON,MN,56172,MURRAY,43.9917872,-95.7599368
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,43.0442167,-74.8475148
461302,MOAB REGIONAL HOSPITAL,450 WEST WILLIAMS WAY,MOAB,UT,84532,GRAND,38.5751558,-109.5597751
501316,KLICKITAT VALLEY HEALTH,310 S ROOSEVELT,GOLDENDALE,WA,98620-,KLICKITAT,45.8197864,-120.8113923
521316,TRI-COUNTY MEMORIAL HOSPITAL  INC.,18601 LINCOLN STREET,WHITEHALL,WI,54773-,TREMPEALEAU,44.3644751,-91.3186449
521342,INDIANHEAD MEDICAL CENTER,COUNTY HIGHWAY,SHELL LAKE,WI,54871,,45.7535349,-91.9016417
241322,INTL FALLS MEMORIAL HOSPITAL,1400 HIGHWAY 71,INTERNATIONAL FALLS,MN,56649-3525,KOOCHICHING,48.5946961,-93.4317001
363304,CLEVELAND CLINIC CHILDRENS,2801 BRECKSVILLE ROAD,INDEPENDENCE,OH,44131,,41.2117103,-81.6370968
100014,FLORIDA HOSPITAL NEW SMYRNA,401 PALMETTO STREET,NEW SMYRNA BEACH,FL,32168-,VOLUSIA,29.0202552,-80.9217533
100068,FLORIDA HOSPITAL MEMORIAL MEDICAL CE,301 MEMORIAL MEDICAL PARKWAY,DAYTONA,FL,32117-,VOLUSIA,29.2436358,-81.108182
501332,TRI-STATE MEMORIAL HOSPITAL,1221 HIGHLAND AVE,CLARKSTON,WA,99403-,ASOTIN,46.4027069,-117.0553969
100118,MEMORIAL HOSPITAL FLAGLER,60 MEMORIAL MEDICAL PARKWAY,PALM COAST,FL,32614,FLAGLER,29.4791792,-81.1894338
100329,OVIEDO MEDICAL CENTER,8300 RED BUG LAKE RD,OVIEDO,FL,32765,ORANGE,28.657883,-81.2280533
110023,GORDON HOSPITAL,1035 RED BUD ROAD,CALHOUN,GA,30703-7013,,34.5102054,-84.9263043
140065,ADVENTIST LAGRANGE MEMORIAL HOSPITAL,5101 S. WILLOW SPRINGS ROAD,LAGRANGE,IL,60525-,COOK,41.7967451,-87.8863882
140304,ADVENTIST BOLINGBROOK HOSPITAL,500 REMINGTON BLVD,BOLINGBROOK,IL,60440-,WILL,41.6807968,-88.0847329
271321,WHEATLAND MEMORIAL HEALTHCARE,530 3RD STREET NW,HARLOWTON,MT,59036-0287,WHEATLAND,46.4373486,-109.8409773
331315,GOUVERNEUR HOSPITAL,77 WEST BARNEY STREET,GOUVERNEUR,NY,13642,ST. LAWRENCE,44.3376121,-75.4742644
400044,SAN LUCAS PONCE,917 AVE TITO CASTRO,PONCE,PR,00733-6810,PUERTO RICO,18.0312283,-66.5927935
400098,HOSPITAL SAN FRANCISCO,DE DIEGO AVE. #371,RIO PIEDRAS,PR,923,RIO PIEDRAS,57.053,-135.33
431339,COTEAU DES PRAIRIES,205 ORCHARD DRIVE,SISSETON,SD,57262-,ROBERTS,45.6574454,-97.05006
450272,CENTRAL TEXAS MEDICAL CENTER,1301 WONDER WORLD DRIVE,SAN MARCOS,TX,78666,HAYS,29.852275,-97.9458821
41331,OZARKS COMMUNITY HOSPITAL OF GRAVETT,1101 JACKSON ST  SW,GRAVETTE,AR,72736,,36.4086918,-94.4605455
381318,HOOD RIVER MEMORIAL HOSPITAL,810 12TH ST,HOOD RIVER,OR,97031-,HOOD,45.7048772,-121.5244749
453025,MEMORIAL HERMANN TIRR,1333 MOURSUND,HOUSTON,TX,77030,HARRIS,29.7093621,-95.3940422
393309,SHRINERS HOSPITAL FOR CHILDREN,3551 N. BROAD STREET,PHILADELPHIA,PA,19140,,40.0071847,-75.1513111
50353,PROVIDENCE LTTL CO MARY MC TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503-,LOS ANGELES,33.8384678,-118.3572436
173033,MEADOWBROOK REHABILITATION HOSPITAL,427 W MAIN STREET,GARDNER,KS,66030-1197,JOHNSON,38.8099496,-94.937933
501311,EAST ADAMS RURAL HOSPITAL,903 SOUTH ADAMS,RITZVILLE,WA,99169,ADAMS,47.1211977,-118.3719373
501314,OCEAN BEACH HOSPITAL,1ST & FIR STREETS,ILWACO,WA,98624,PACIFIC,37.0359172,-95.6181068
501334,LAKE CHELAN COMMUNITY HOSPITAL,.03 E. HIGHLAND,CHELAN,WA,98816-,CHELAN,47.845685,-120.0144907
181320,LIVINGSTON HOSPITAL,131 HOSPITAL DRIVE,SALEM,KY,42078-,LIVINGSTON,37.2631267,-88.2281842
183300,SHRINERS HOSPITALS FOR CHILDREN,1900 RICHMOND RD,LEXINGTON,KY,40502,,38.0228641,-84.472554
501336,MASON GENERAL HOSPITAL,901 MTN. VIEW DRIVE  BLDG 1,SHELTON,WA,98584-,MASON,47.2257312,-123.1140731
360141,NORTHSIDE MEDICAL CENTER,500 GYPSY LANE,YOUNGSTOWN,OH,44501-0240,MAHONING,41.1352193,-80.6581825
381313,ST. CHARLES MED CTR - PRINEVILLE,384 SE COMBS FLAT ROAD,PRINEVILLE,OR,97754-,CROOK,44.297864,-120.8254003
381317,TILLAMOOK COUNTY GEN. HOSPITAL,1000 THIRD ST.,TILLAMOOK,OR,97141-,TILLAMOOK,45.4565613,-123.8545494
381324,ST CHARLES MADRAS,470 A STREET,MADRAS,OR,97741,JEFFERSON,44.6378738,-121.1208502
431316,COMMUNITY MEMORIAL HOSPITAL,111 WEST 10TH AVE,REDFIELD,SD,57469,SPINK,44.8720895,-98.5202246
501302,DAYTON GENERAL HOSPITAL,1012  S. THIRD STREET,DAYTON,WA,99328,COLUMBIA,46.311727,-117.9703428
501303,WILLAPA HARBOR HOSPITAL,800 ALDER STREET,SOUTH BEND,WA,98586,WILLAPA,46.662804,-123.812364
501304,SUMMIT PACIFIC MEDICAL CENTER,600 E MAIN STREET,ELMA,WA,98541,GRAYS HARBOR,47.0069351,-123.3919078
501308,COULEE MEDICAL CENTER,411 FORTUYN ROAD,GRAND COULEE,WA,99133,GRANT,47.9420302,-119.0081243
501310,NEWPORT COMMUNITY HOSPITAL,714 W. PINE ST,NEWPORT,WA,99156-9046,PEND OREILLE,48.1824383,-117.0492348
501319,MORTON GENERAL HOSPITAL,521 ADAMS,MORTON,WA,98356,LEWIS,46.5554332,-122.2799987
501327,WHITMAN HOSPITAL & MEDICAL CENTER,1200 W. FAIRVIEW ST,COLFAX,WA,99111,WHITMAN,46.8690469,-117.3758113
501339,WHIDBEY GENERAL HOSPITAL,101 NORTH MAIN STREET,COUPEVILLE,WA,98239,ISLAND,48.2138737,-122.6845202
61323,PROWERS MEDICAL CENTER,401 KENDALL DRIVE,LAMAR,CO,81052-3993,PROWERS,38.0697813,-102.6104986
271325,ST LUKE COMMUNITY HOSPITAL,107 6TH AVENUE SOUTHWEST,RONAN,MT,59864,LAKE,47.5286616,-114.1069355
454141,PALMS BEHAVIORAL HEALTH,613 VICTORIA LANE,HARLINGEN,TX,78550,,26.1635179,-97.6721488
320060,USPHS HOSPITAL-ZUNI,ROUTE 301 N B STREET,ZUNI,NM,87237,MCKINLEY,34.0648954,-79.7617986
100043,MEASE HOSPITAL AND CLINIC,601 MAIN ST,DUNEDIN,FL,34698-5848,PINELLAS,28.0139213,-82.782912
31314,COBRE VALLEY REG. MED. CTR.,5880 S HOSPITAL DRIVE,GLOBE,AZ,85501-,GILA,33.4065942,-110.826384
131317,BENEWAH COMMUNITY HOSPITAL,229 SEVENTH ST,ST MARIES,ID,83861,BENEWAH,47.3146852,-116.5673181
131325,BINGHAM MEMORIAL HOSPITAL,98 POPLAR,BLACKFOOT,ID,83221-,BINGHAM,43.1934744,-112.3473411
453302,CHILDRENS MEDICAL CENTER OF DALLAS,1935 MEDICAL DISTRICT DRIVE,DALLAS,TX,75235,DALLAS,32.8095238,-96.837616
501323,JEFFERSON GENERAL HOSPITAL,824 SHERIDAN AVE.,PORT TOWNSEND,WA,98368-,JEFFERSON,48.1052357,-122.7889741
54131,JOHN MUIR BEHAVIORAL HEALTH,2740 GRANT STREET,CONCORD,CA,94520,CONTRA COSTA,37.9853651,-122.0379096
100302,ST. CLOUD REGIONAL MEDICAL CENTER,2906 17TH STREET,ST. CLOUD,FL,34769,OSCEOLA,28.243444,-81.3036848
363308,SHRINERS HOSPITALS FOR CHILDREN,3229 BURNETT AVENUE,CINCINNATI,OH,45229,,39.1375049,-84.5011299
400106,HOSPITAL METROPOLITANO,21 #1785,RIO PIEDRAS,PR,922,RIO PIEDRAS,57.053,-135.33
400123,METRO MAYAGUEZ,BASORA,MAYAGUEZ,PR,681,MAYAGUEZ,18.2025831,-67.1402099
400128,HOSPITAL METRO HATO REY  INC.,PONCE DE LEON #435,HATO REY,PR,917,HATO REY,57.053,-135.33
400130,HOSPITAL METROPOLITANO DE LA MONTANA,ISAAC GONZALEZ,UTUADO,PR,641,UTUADO,18.2675675,-66.7013424
451370,TMC BONHAM HOSPITAL,504 LIPSCOMB BLVD,BONHAM,TX,75418-4028,FANNIN,33.5782195,-96.1667017
453048,PAM SQUARED AT BEAUMONT,3340 PLAZA 10 BLVD,BEAUMONT,TX,77707,JEFFERSON,30.0776148,-94.1377823
453092,SOUTH TEXAS REHABILITATION HOSPITAL,425 EAST ALTON GLOOR BLVD,BROWNSVILLE,TX,78526,CAMERON,25.9808047,-97.5105955
670121,PSG MIDCITIES MEDICAL CENTER LLC,1612 HURST TOWN CENTER DRIVE,HURST,TX,76054,TARRANT,32.843134,-97.1880244
673027,CENTRAL TEXAS REHAB HOSPITAL,700 WEST 45TH STREET  8TH FLOOR NORT,AUSTIN,TX,78751,TRAVIS,30.3123197,-97.7346683
673035,BIR AT FORT WORTH,6601 HARRIS PARKWAY,FORT WORTH,TX,76132,TARRANT,32.6541224,-97.4180682
453029,HEALTHSOUTH REHABILITATION HOSPITAL,19002 MCKAY DRIVE,HUMBLE,TX,77338,HARRIS,29.9938077,-95.2771782
673053,CORPUS CHRISTI REHABILITATION HOSPIT,5726 ESPLANADE DRIVE,CORPUS CHRISTI,TX,78414,NUECES,27.6884137,-97.3779799
673056,WARM SPRINGS REHAB VICTORIA,101 JAMES COLEMAN DRIVE,VICTORIA,TX,77904,VICTORIA,28.855896,-97.022543
673059,LAREDO REHABILITATION HOSPITAL,2005A BUSTAMANTE STREET,LAREDO,TX,78041,WEBB,27.5336774,-99.4736233
673062,WEATHERFORD REABILITATION HOSPITAL,703 EUREKA ST,WEATHERFORD,TX,76086,PARKER,32.7506007,-97.787773
111306,EFFINGHAM HOSPITAL,459 HIGHWAY 119 SOUTH,SPRINGFIELD,GA,31329-0386,EFFINGHAM,32.3643545,-81.3201209
290042,THI OF NEVADA AT LAS VEGAS,2170 E HARMON AVENUE,LAS VEGAS,NV,89119,,36.1078714,-115.1229076
193094,PATHWAY REHABILITATION HOSPITAL LLC,4900 MEDICAL DRIVE,BOSSIER CITY,LA,71112-4521,,32.4608316,-93.669771
251303,STONE COUNTY HOSPITAL,1434 E CENTRAL AVENUE,WIGGINS,MS,39577,STONE,30.8455496,-89.1164714
251317,SIMPSON GENERAL HOSPITAL CAH,1842 SIMSPON HWY 149,MENDENHALL,MS,39114,SIMPSON,31.9690782,-89.8864325
301310,ANDROSCOGGIN VALLEY HOSPITAL,59 PAGE HILL ROAD,BERLIN,NH,03570-,COOS,44.4876103,-71.1568452
392024,LIFECARE HOSPITALS OF PITTSBURGH,225 PENNSYLVANIA AVE.,PITTSBURGH,PA,15221,ALLEGHENY,40.4170538,-79.8701228
521330,PRAIRIE DU CHIEN MEMORIAL HOSPITAL,37868 US HWY 18,PRAIRIE DU CHIEN,WI,53821,CRAWFORD,43.0216961,-91.1128784
670094,CAMERON HOSPITAL,806 N CROCKETT AVE,CAMERON,TX,76520,MILAM,30.8574504,-96.9773578
400117,HOSPITAL DR. SUSONI,PALMA A 56,ARECIBO,PR,614,ARECIBO,18.4726154,-66.7164601
40132,LEO N LEVI MEMORIAL HOSPITAL,300 PROSPECT AVENUE,HOT SPRINGS,AR,71901,GARLAND,34.510017,-93.0571895
61301,RIO GRANDE HOSPITAL,310 COUNTY ROAD 14,DEL NORTE,CO,81132,RIO GRANDE,37.674237,-106.3642497
61324,ASPEN VALLEY HOSPITAL DISTRICT,401 CASTLE CREEK ROAD,ASPEN,CO,81611-,PITKIN,39.1905445,-106.8395937
63033,NORTHERN COLORADO REHABILITATION HOS,4401 UNION STREET,JOHNSTOWN,CO,80534,LARIMER,40.4063177,-104.9712862
241361,MAYO CLINIC HEALTH SYS - NEW PRAGUE,301 SECOND STREET,NEW PRAGUE,MN,56071-1799,SCOTT,44.546252,-93.5744543
313027,ST. LAWRENCE REHABILITATION CENTER,2381 LAWRENCEVILLE RD.,LAWRENCEVILLE,NJ,8648,MERCER,40.2885988,-74.7344284
450803,DOCTORS HOSPITAL 1997 LP,510 WEST TIDWELL,HOUSTON,TX,77091,,29.8479504,-95.408471
451357,ROCKDALE HOSPITAL,1700 BRAZOS AVE,ROCKDALE,TX,76567,MILAM,30.6511957,-97.0205273
454113,SUNDANCE HOSPITAL,7000 US HWY 287,ARLINGTON,TX,76001,TARRANT,32.6281439,-97.1778611
53039,CALIFORNIA REHABILITATION INSTITUTE,2070 CENTURY PARK EAST,LOS ANGELES,CA,90067,LOS ANGELES,34.0591737,-118.411809
