Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,lat,lng,Rural Versus Urban,CCN Facility Type,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Net Patient Revenue,Net Income,Wage-Related Costs (Core),Total Salaries (adjusted),Contract Labor,Rev Per FTE,CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev/Discharge,Rev Per Bed,Rev Per Bed Days,Discharges Per Bed,Discharges Per Bed Days,Discharge/FTE,Net Income %,Net Income Score,Labor %,Overhead %,Depreciation %,LbrExp/FTE,Overhead Exp Per Bed,Pacesetter Group
241350,MERCY HOSPITAL & HEALTH CARE CENTER,710 KENWOOD AVENUE SOUTH,MOOSE LAKE,MN,55767-,46.4414076,-92.7728396,U,CAH,10/01/2015,09/30/2016,188.17,25.0,9150.0,865.0,"$33,743,480",$454018,$nan,$nan,$nan,"$179,324",0.0,1.0,25.0176%,74.9824%,0.0208%,0.0208%,"$39,010","$1,349,739","$3,688",34.60,0.09,34.60,1.3455%,2,nan%,63.6963%,9.4909%,$nan,"$859,734",3rd Quartile
441314,CAH ACQUISITION COMPANY #11 LLC,326 ASBURY RD,RIPLEY,TN,38063,35.721884,-89.56538809999998,R,CAH,10/01/2015,09/30/2016,106.68,25.0,9150.0,213.0,"$13,441,390",$577130,$nan,$nan,$nan,"$125,997",1.0,0.0,15.0461%,84.9539%,0.3477%,0.3477%,"$63,105","$537,656","$1,469",8.52,0.02,8.52,4.2937%,2,nan%,58.2589%,4.3460%,$nan,"$313,232",2nd Quartile
341303,FIRSTHEALTH MONTGOMERY MEMORIAL CAH,520 ALLEN STREET,TROY,NC,27371,35.36350239999999,-79.8906252,R,CAH,10/01/2015,09/30/2016,99.67,23.0,8418.0,293.0,"$12,558,331",$219457,$nan,$nan,$nan,"$125,999",1.0,0.0,13.0145%,86.9855%,3.8925%,3.8925%,"$42,861","$546,014","$1,492",12.74,0.03,12.74,1.7475%,2,nan%,49.8290%,4.8468%,$nan,"$272,073",3rd Quartile
341315,BLADEN COUNTY HOSPITAL,HIGHWAY 701,ELIZABETHTOWN,NC,28337,34.629392100000004,-78.6053637,R,CAH,10/01/2015,09/30/2016,405.53,25.0,9150.0,762.0,"$31,859,229",$-676110,$nan,$nan,$nan,"$78,562",1.0,0.0,30.0710%,69.9290%,nan%,nan%,"$41,810","$1,274,369","$3,482",30.48,0.08,30.48,-2.1222%,2,nan%,49.5000%,4.4116%,$nan,"$630,812",3rd Quartile
341319,TRANSYLVANIA COMMUNITY HOSPITAL,260 HOSPITAL DRIVE,BREVARD,NC,28712-,35.2559271,-82.7120587,R,CAH,10/01/2015,09/30/2016,293.51,25.0,9150.0,1434.0,"$61,866,145",$4933957,$nan,$nan,$nan,"$210,780",1.0,0.0,16.2261%,83.7739%,1.4429%,1.4429%,"$43,142","$2,474,646","$6,761",57.36,0.16,57.36,7.9752%,2,nan%,77.2143%,4.0859%,$nan,"$1,910,781",2nd Quartile
341320,ALLEGHANY MEMORIAL HOSPITAL,233 DOCTORS STREET,SPARTA,NC,28675,36.509544,-81.11452220000002,R,CAH,10/01/2015,09/30/2016,113.77,25.0,9150.0,410.0,"$11,827,657",$-279046,$nan,$nan,$nan,"$103,961",1.0,0.0,19.7198%,80.2802%,0.5841%,0.5841%,"$28,848","$473,106","$1,293",16.40,0.04,16.40,-2.3593%,2,nan%,61.6197%,5.6278%,$nan,"$291,527",3rd Quartile
341322,ST LUKES HOSPITAL,220 HOSPITAL DRIVE,COLUMBUS,NC,28722-,35.241628999999996,-82.214564,R,CAH,10/01/2015,09/30/2016,208.17,25.0,9150.0,1335.0,"$35,973,611",$2305548,$nan,$nan,$nan,"$172,809",1.0,0.0,41.6316%,58.3684%,1.2886%,1.2886%,"$26,947","$1,438,944","$3,932",53.40,0.15,53.40,6.4090%,2,nan%,58.3946%,2.7578%,$nan,"$840,265",2nd Quartile
341323,CHARLES A. CANNON MEMORIAL HOSPITAL,434 HOSPITAL DRIVE,LINVILLE,NC,28646-,36.0604388,-81.88924770000001,R,CAH,10/01/2015,09/30/2016,146.27,25.0,9150.0,761.0,"$24,950,124",$-331507,$nan,$nan,$nan,"$170,576",1.0,0.0,33.3196%,66.6804%,1.3649%,1.3649%,"$32,786","$998,005","$2,727",30.44,0.08,30.44,-1.3287%,2,nan%,54.7613%,8.4788%,$nan,"$546,521",3rd Quartile
342019,CRAWLEY MEMORIAL HOSPITAL  INC.,706 WEST KING STREET  2ND FLOOR,KINGS MOUNTAIN,NC,28086,35.24148579999999,-81.35669890000001,R,LTCH,01/01/2016,12/31/2016,56.37,28.0,10248.0,226.0,"$8,604,968",$-254058,$nan,$nan,$nan,"$152,652",1.0,0.0,100.0000%,nan%,nan%,nan%,"$38,075","$307,320",$840,8.07,0.02,8.07,-2.9525%,2,nan%,63.5617%,-1.3839%,$nan,"$195,338",3rd Quartile
341326,ANGEL MEDICAL CENTER,120 RIVERVIEW STREET,FRANKLIN,NC,28744-,35.184467,-83.379413,R,CAH,10/01/2015,09/30/2016,276.12,25.0,9150.0,1963.0,"$59,438,655",$3111425,$nan,$nan,$nan,"$215,264",1.0,0.0,17.5960%,82.4040%,2.7787%,2.7787%,"$30,279","$2,377,546","$6,496",78.52,0.21,78.52,5.2347%,2,nan%,73.8770%,4.0357%,$nan,"$1,756,459",2nd Quartile
341329,BLUE RIDGE REGIONAL HOSPITAL,125 HOSPITAL DRIVE,SPRUCE PINE,NC,28777,35.910967,-82.063088,R,CAH,10/01/2015,09/30/2016,179.46,25.0,9150.0,1416.0,"$38,201,131",$-2088531,$nan,$nan,$nan,"$212,867",1.0,0.0,11.4645%,88.5355%,2.8029%,2.8029%,"$26,978","$1,528,045","$4,175",56.64,0.15,56.64,-5.4672%,3,nan%,82.5803%,7.9874%,$nan,"$1,261,865",4th Quartile
421302,FAIRFIELD MEMORIAL HOSPITAL,102 US HWY 31 BYPASS NORTH,WINSBORO,SC,29180-0620,34.4070464,-81.1196075,U,CAH,10/01/2015,09/30/2016,85.07,25.0,9150.0,119.0,"$11,084,096",$-383320,$nan,$nan,$nan,"$130,294",1.0,1.0,7.3182%,92.6818%,2.1690%,2.1690%,"$93,144","$443,364","$1,211",4.76,0.01,4.76,-3.4583%,3,nan%,69.6452%,4.6561%,$nan,"$308,782",4th Quartile
421303,WILLIAMSBURG REGIONAL HOSPITAL,WILLIAMSBURG REGIONAL HOSPITAL,KINGSTREE,SC,29556,33.660405299999994,-79.82006729999998,R,CAH,10/01/2015,09/30/2016,140.31,25.0,9150.0,284.0,"$12,097,970",$10442491,$nan,$nan,$nan,"$86,223",1.0,0.0,20.9535%,79.0465%,1.6959%,1.6959%,"$42,598","$483,919","$1,322",11.36,0.03,11.36,86.3161%,1,nan%,105.7541%,0.5752%,$nan,"$511,764",1st Quartile
341302,OUR COMMUNITY HOSPITAL,921 JUNIOR HIGH ROAD,SCOTLAND NECK,NC,27874-,36.1323341,-77.42911540000001,R,CAH,10/01/2015,09/30/2016,41.69,20.0,7320.0,15.0,"$4,309,708",$-969942,$nan,$nan,$nan,"$103,375",1.0,0.0,81.1889%,18.8111%,nan%,nan%,"$287,314","$215,485",$589,0.75,0.00,0.75,-22.5060%,3,nan%,73.0772%,4.0569%,$nan,"$157,471",4th Quartile
341317,PIONEER HLTH SERV OF STOKES CNTY,1570 NC & 89 HWY,DANBURY,NC,27016,36.4180006,-80.23091540000001,U,CAH,10/01/2015,09/30/2016,152.91,25.0,9150.0,235.0,"$17,142,152",$-5461764,$nan,$nan,$nan,"$112,106",1.0,1.0,24.7162%,75.2838%,0.1813%,0.1813%,"$72,945","$685,686","$1,873",9.40,0.03,9.40,-31.8616%,3,nan%,64.2313%,1.9406%,$nan,"$440,425",4th Quartile
341318,CHOWAN HOSPITAL INC.,211 VIRGINIA AVENUE,EDENTON,NC,27932,36.06998529999999,-76.6111672,R,CAH,10/01/2015,09/30/2016,291.16,25.0,9150.0,1496.0,"$55,255,369",$10681830,$nan,$nan,$nan,"$189,777",1.0,0.0,29.4452%,70.5548%,1.7610%,1.7610%,"$36,935","$2,210,215","$6,039",59.84,0.16,59.84,19.3318%,1,nan%,48.6352%,3.7490%,$nan,"$1,074,943",1st Quartile
493025,SHELTERING ARMS HOSPITAL,8254 ATLEE ROAD,MECHANICSVILLE,VA,23116,37.628795200000006,-77.3864214,U,RH,10/01/2015,09/30/2016,193.41,40.0,14640.0,864.0,"$25,960,944",$-6357701,$nan,$nan,$nan,"$134,228",1.0,1.0,65.1086%,34.8914%,nan%,nan%,"$30,047","$649,024","$1,773",21.60,0.06,21.60,-24.4895%,3,nan%,80.6774%,6.1593%,$nan,"$523,615",4th Quartile
191306,WEST FELICIANA PARISH HOSPITAL,5266 COMMERCE STREET,ST. FRANCISVILLE,LA,70775-,30.783496500000002,-91.3665175,R,CAH,11/01/2015,10/31/2016,126.61,22.0,8052.0,61.0,"$14,009,908",$-1637722,$nan,$nan,$nan,"$110,654",1.0,0.0,2.6249%,97.3751%,1.0024%,1.0024%,"$229,671","$636,814","$1,740",2.77,0.01,2.77,-11.6897%,3,nan%,77.5662%,4.3479%,$nan,"$493,952",4th Quartile
241353,CUYUNA REGIONAL MEDICAL CENTER,320 EAST MAIN STREET,CROSBY,MN,56441,46.4815609,-93.94530400000001,R,CAH,04/01/2016,07/31/2016,516.97,25.0,3044.0,601.0,"$34,421,050",$1824307,$nan,$nan,$nan,"$66,582",0.0,0.0,26.8787%,73.1213%,1.1841%,1.1841%,"$57,273","$1,376,842","$11,308",24.04,0.20,24.04,5.3000%,2,nan%,63.1921%,5.5491%,$nan,"$870,056",2nd Quartile
291313,BANNER CHURCHILL COMMUNITY HOSPITAL,801 EAST WILLIAMS,FALLON,NV,89406,39.476612100000004,-118.76624209999999,R,CAH,10/12/2015,12/31/2015,232.0,25.0,2025.0,350.0,"$8,934,338",$1111309,"$644,618","$3,316,362","$51,129","$38,510",1.0,0.0,29.2338%,70.7662%,2.9296%,2.9296%,"$25,527","$357,374","$4,412",14.00,0.17,14.00,12.4386%,1,44.3343%,51.8066%,4.1623%,"$17,073","$185,143",1st Quartile
104073,EMERALD COAST BEHAVIORAL HOSPITAL,1900 HARRISON AVENUE,PANAMA CITY,FL,32405,30.182721500000003,-85.65950179999999,U,PH,11/01/2015,10/31/2016,116.57,86.0,31476.0,2506.0,"$21,804,878",$3994691,$nan,$nan,$nan,"$187,054",1.0,1.0,86.0720%,13.9280%,nan%,nan%,"$8,701","$253,545",$693,29.14,0.08,29.14,18.3202%,1,nan%,42.4534%,1.7366%,$nan,"$107,639",1st Quartile
351326,FIRST CARE HEALTH CENTER,115 VIVIAN STREET,PARK RIVER,ND,58278-,48.3993909,-97.7442028,R,CAH,01/01/2016,12/31/2016,64.5,14.0,5124.0,213.0,"$11,538,160",$804409,$nan,$nan,$nan,"$178,886",0.0,0.0,21.7840%,78.2160%,0.1890%,0.1890%,"$54,170","$824,154","$2,252",15.21,0.04,15.21,6.9717%,2,nan%,58.6492%,6.3060%,$nan,"$483,360",2nd Quartile
361309,HENRY COUNTY HOSPITAL (CAH),11600 STATE ROUTE 424,NAPOLEON,OH,43545-,41.41137360000001,-84.0867551,R,CAH,11/01/2015,10/31/2016,211.85,25.0,9150.0,691.0,"$26,700,698",$388640,$nan,$nan,$nan,"$126,036",1.0,0.0,20.7641%,79.2359%,0.4051%,0.4051%,"$38,641","$1,068,028","$2,918",27.64,0.08,27.64,1.4555%,2,nan%,61.8017%,6.1711%,$nan,"$660,059",3rd Quartile
131314,SHOSHONE MEDICAL CENTER,204 OREGON STREET,KELLOGG,ID,83837,47.542633,-116.12728340000001,R,CAH,12/01/2015,11/30/2016,70.69,21.0,7686.0,234.0,"$10,903,297",$245268,$nan,$nan,$nan,"$154,241",0.0,0.0,15.7587%,84.2413%,0.2804%,0.2804%,"$46,595","$519,205","$1,419",11.14,0.03,11.14,2.2495%,2,nan%,69.1303%,9.5363%,$nan,"$358,928",3rd Quartile
11304,CHOCTAW GENERAL HOSPITAL,401 VANITY FAIR LANE,BUTLER,AL,36904,32.0937419,-88.20958879999998,R,CAH,01/01/2016,12/31/2016,76.03,25.0,9150.0,85.0,"$12,854,609",$121442,$nan,$nan,$nan,"$169,073",1.0,0.0,17.6987%,82.3013%,9.3787%,9.3787%,"$151,231","$514,184","$1,405",3.40,0.01,3.40,0.9447%,2,nan%,91.3078%,-1.2974%,$nan,"$469,490",3rd Quartile
251306,PERRY COUNTY GENERAL HOSPITAL,206 BAY AVENUE,RICHTON,MS,39476,31.3464455,-88.93873029999996,R,CAH,01/01/2016,12/31/2016,43.76,22.0,8052.0,75.0,"$5,175,408",$-606598,"$403,114","$3,208,127",$nan,"$118,268",1.0,0.0,18.9009%,81.0991%,0.1850%,0.1850%,"$69,005","$235,246",$643,3.41,0.01,3.41,-11.7208%,3,69.7769%,54.8164%,1.5033%,"$82,524","$128,953",4th Quartile
241356,MILLE LACS HOSPITAL,200 NORTH ELM ST,ONAMIA,MN,56359-,46.07318220000001,-93.6624939,R,CAH,10/01/2015,09/30/2016,230.33,25.0,9150.0,603.0,"$38,995,979",$-355908,$nan,$nan,$nan,"$169,305",0.0,0.0,28.3813%,71.6187%,0.1010%,0.1010%,"$64,670","$1,559,839","$4,262",24.12,0.07,24.12,-0.9127%,2,nan%,53.0269%,4.3442%,$nan,"$827,134",3rd Quartile
452067,PROMISE HOSPITAL OF DALLAS,7850 BROOKHOLLOW ROAD,DALLAS,TX,75235,32.832052399999995,-96.8625141,U,LTCH,06/01/2016,05/31/2017,135.56,66.0,24090.0,371.0,"$13,705,742",$-1250834,"$1,220,602","$7,866,715",$nan,"$101,105",0.0,1.0,96.2218%,3.7782%,nan%,nan%,"$36,943","$207,663",$569,5.62,0.02,5.62,-9.1264%,3,66.3030%,51.7927%,2.2359%,"$67,035","$107,554",4th Quartile
461302,MOAB REGIONAL HOSPITAL,450 WEST WILLIAMS WAY,MOAB,UT,84532,38.5751558,-109.5597751,R,CAH,01/01/2016,12/31/2016,151.2,17.0,6222.0,389.0,"$26,062,133",$1034624,$nan,$nan,$nan,"$172,369",0.0,0.0,23.1223%,76.8777%,1.2869%,1.2869%,"$66,998","$1,533,067","$4,189",22.88,0.06,22.88,3.9698%,2,nan%,63.9459%,8.8544%,$nan,"$980,333",2nd Quartile
110029,NORTHEAST GEORGIA MEDICAL CENTER,743 SPRING STREET NE,GAINESVILLE,GA,30501-3715,34.3039749,-83.81967519999998,U,STH,10/01/2015,09/30/2016,4673.75,518.0,189588.0,31950.0,"$1,024,015,734",$45861485,"$66,050,342","$455,999,845","$6,084,597","$219,099",1.0,1.0,46.7251%,53.2749%,2.5764%,2.5764%,"$32,051","$1,976,864","$5,401",61.68,0.17,61.68,4.4786%,2,50.9807%,55.4023%,6.3140%,"$111,698","$1,095,228",2nd Quartile
50714,SUTTER MATERNITY & SURGERY CENTER,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065-,36.987682,-121.9774604,U,STH,08/01/2016,12/31/2016,217.7,30.0,4590.0,610.0,"$34,273,844",$4510204,"$3,164,574","$11,145,964","$278,064","$157,436",0.0,1.0,30.9353%,69.0647%,0.9922%,0.9922%,"$56,187","$1,142,461","$7,467",20.33,0.13,20.33,13.1593%,1,41.7535%,61.9433%,7.3785%,"$65,735","$707,678",1st Quartile
51329,SUTTER LAKESIDE HOSPITAL,5176 HILL ROAD EAST,LAKEPORT,CA,95453-,39.1048373,-122.9064317,R,CAH,01/01/2016,12/31/2016,254.0,25.0,9150.0,1616.0,"$73,407,415",$-3315547,$nan,$nan,$nan,"$289,006",0.0,0.0,28.0909%,71.9091%,0.6215%,0.6215%,"$45,425","$2,936,297","$8,023",64.64,0.18,64.64,-4.5166%,3,nan%,65.1491%,6.3283%,$nan,"$1,912,971",4th Quartile
111335,LIBERTY REGIONAL MEDICAL CENTER,462 E. G. MILES PARKWAY,HINESVILLE,GA,31313-,31.8394772,-81.6009755,R,CAH,12/01/2015,11/30/2016,261.86,25.0,9150.0,1584.0,"$47,855,378",$-1786276,$nan,$nan,$nan,"$182,752",1.0,0.0,27.1527%,72.8473%,0.9854%,0.9854%,"$30,212","$1,914,215","$5,230",63.36,0.17,63.36,-3.7327%,3,nan%,52.1819%,4.3614%,$nan,"$998,874",4th Quartile
361321,BARNESVILLE HOSPITAL,639 WEST MAIN STREET,BARNESVILLE,OH,43713-,39.9932171,-81.18870150000002,U,CAH,01/01/2016,12/31/2016,186.25,25.0,9150.0,689.0,"$18,275,611",$1467045,$nan,$nan,$nan,"$98,124",1.0,1.0,24.7934%,75.2066%,0.1865%,0.1865%,"$26,525","$731,024","$1,997",27.56,0.08,27.56,8.0273%,2,nan%,58.5641%,2.7353%,$nan,"$428,118",2nd Quartile
171302,CAH ACQUISITION COMPANY #2 LLC,800 BARKER DRIVE,OSWEGO,KS,67356,37.159216799999996,-95.111086,R,CAH,10/01/2015,09/30/2016,35.25,12.0,4392.0,39.0,"$4,205,923",$-289002,$nan,$nan,$nan,"$119,317",0.0,0.0,34.2281%,65.7719%,0.2530%,0.2530%,"$107,844","$350,494",$958,3.25,0.01,3.25,-6.8713%,3,nan%,56.0419%,6.6686%,$nan,"$196,423",4th Quartile
301309,MONADNOCK COMMUNITY HOSPITAL,452 OLD STREET ROAD,PETERBOROUGH,NH,03458-,42.8885572,-71.93604040000002,R,CAH,10/01/2015,09/30/2016,488.23,25.0,9150.0,1290.0,"$72,639,970",$1633114,$nan,$nan,$nan,"$148,782",0.0,0.0,14.2574%,85.7426%,6.9532%,6.9532%,"$56,310","$2,905,599","$7,939",51.60,0.14,51.60,2.2482%,2,nan%,64.0771%,6.0449%,$nan,"$1,861,824",3rd Quartile
501325,FORKS COMMUNITY HOSPITAL,530 BOGACHIEL WAY,FORKS,WA,98331-,47.9462715,-124.39263059999999,R,CAH,01/01/2016,12/31/2016,149.56,20.0,7320.0,247.0,"$23,547,673",$-806560,$nan,$nan,$nan,"$157,446",1.0,0.0,21.8556%,78.1444%,0.5231%,0.5231%,"$95,335","$1,177,384","$3,217",12.35,0.03,12.35,-3.4252%,3,nan%,63.7426%,2.3387%,$nan,"$750,495",4th Quartile
50007,MILLS PENINSULA MEDICAL CENTER,1783 EL CAMINO REAL,BURLINGAME,CA,94010-,37.5944704,-122.38330330000001,U,STH,08/01/2016,12/31/2016,1587.71,241.0,36873.0,4506.0,"$246,381,340",$46762506,"$20,505,091","$78,866,487","$2,716,390","$155,180",0.0,1.0,53.0777%,46.9223%,0.5959%,0.5959%,"$54,679","$1,022,329","$6,682",18.70,0.12,18.70,18.9797%,1,40.3324%,59.9755%,5.6174%,"$62,588","$613,147",1st Quartile
271325,ST LUKE COMMUNITY HOSPITAL,107 6TH AVENUE SOUTHWEST,RONAN,MT,59864,47.52866160000001,-114.10693549999999,R,CAH,01/01/2016,12/31/2016,272.91,25.0,9150.0,803.0,"$35,356,042",$1054249,$nan,$nan,$nan,"$129,552",1.0,0.0,27.4817%,72.5183%,0.6951%,0.6951%,"$44,030","$1,414,242","$3,864",32.12,0.09,32.12,2.9818%,2,nan%,52.1968%,4.7308%,$nan,"$738,188",3rd Quartile
41330,PIGGOTT COMMUNITY HOSPITAL,1206 HIGHWAY 62,PIGGOTT,AR,72454,36.26006479999999,-93.1287324,R,CAH,01/01/2016,12/31/2016,151.41,25.0,9150.0,639.0,"$14,488,852",$-619705,$nan,$nan,$nan,"$95,693",1.0,0.0,23.0237%,76.9763%,0.4960%,0.4960%,"$22,674","$579,554","$1,583",25.56,0.07,25.56,-4.2771%,3,nan%,62.3685%,4.4765%,$nan,"$361,459",4th Quartile
203025,NEW ENGLAND REHABILITATION HOSPITAL,335 BRIGHTON AVENUE  SUITE 201,PORTLAND,ME,04102,43.666221500000006,-70.2921028,U,RH,01/01/2016,12/31/2016,206.69,90.0,32940.0,1909.0,"$36,663,658",$10055574,"$2,815,669","$13,744,637","$31,551","$177,385",1.0,1.0,94.1779%,5.8221%,nan%,nan%,"$19,206","$407,374","$1,113",21.21,0.06,21.21,27.4265%,1,45.1682%,38.1603%,3.4046%,"$80,121","$155,455",1st Quartile
303027,HEALTHSOUTH REHABILITATION HOSPITAL,254 PLEASANT STREET,CONCORD,NH,03301,43.1978076,-71.5632765,R,RH,01/01/2016,12/31/2016,108.87,50.0,18300.0,905.0,"$19,556,045",$4134283,"$1,457,521","$6,838,969","$3,233","$179,627",0.0,0.0,95.0661%,4.9339%,nan%,nan%,"$21,609","$391,121","$1,069",18.10,0.05,18.10,21.1407%,1,42.4242%,43.7318%,4.0432%,"$76,205","$171,044",1st Quartile
423030,GREENWOOD REGIONAL REHABILITATION HO,1530 PARKWAY,GREENWOOD,SC,29646,34.167114500000004,-82.1562111,R,RH,01/01/2016,12/31/2016,131.5,42.0,15372.0,1086.0,"$18,227,782",$732768,$nan,$nan,$nan,"$138,614",1.0,0.0,100.0000%,nan%,nan%,nan%,"$16,784","$433,995","$1,186",25.86,0.07,25.86,4.0201%,2,nan%,54.2185%,4.2510%,$nan,"$235,306",2nd Quartile
423031,SPARTANBURG REHABILITATION INSTITUTE,160 HAROLD FLEMING COURT,SPARTANBURG,SC,29303,34.989841399999996,-81.94248490000003,U,RH,01/01/2016,12/31/2016,106.43,40.0,14640.0,798.0,"$14,110,875",$1249987,$nan,$nan,$nan,"$132,584",1.0,1.0,94.8336%,5.1664%,nan%,nan%,"$17,683","$352,772",$964,19.95,0.05,19.95,8.8583%,2,nan%,46.6177%,5.7646%,$nan,"$164,454",2nd Quartile
511309,WAR MEMORIAL HOSPITAL,1 HEALTHY WAY,BERKELEY SPRINGS,WV,25411-,39.6422944,-78.2005251,R,CAH,01/01/2016,12/31/2016,135.14,25.0,9150.0,218.0,"$22,951,201",$1332939,$nan,$nan,$nan,"$169,833",1.0,0.0,18.8640%,81.1360%,0.6322%,0.6322%,"$105,281","$918,048","$2,508",8.72,0.02,8.72,5.8077%,2,nan%,56.7877%,6.9563%,$nan,"$521,338",2nd Quartile
341304,BERTIE MEMORIAL HOSPITAL,1403 SOUTH KING STREET,WINDSOR,NC,27983,35.9887184,-76.9285934,R,CAH,10/01/2015,09/30/2016,119.44,6.0,2196.0,411.0,"$16,298,995",$-1630446,$nan,$nan,$nan,"$136,462",1.0,0.0,15.6938%,84.3062%,0.0853%,0.0853%,"$39,657","$2,716,499","$7,422",68.50,0.19,68.50,-10.0034%,3,nan%,60.2632%,6.7864%,$nan,"$1,637,050",4th Quartile
241355,GLENCOE REGIONAL HEALTH SERVICES,705 EAST 18TH STREEET,GLENCOE,MN,55336-,44.777592299999995,-94.1530821,R,CAH,01/01/2016,12/31/2016,321.36,25.0,9150.0,873.0,"$57,926,698",$6196268,$nan,$nan,$nan,"$180,255",0.0,0.0,32.7444%,67.2556%,0.9683%,0.9683%,"$66,354","$2,317,068","$6,331",34.92,0.10,34.92,10.6967%,2,nan%,51.2536%,5.1854%,$nan,"$1,187,580",2nd Quartile
51310,HOWARD MEMORIAL HOSPITA,ONE MADRONE STREET,WILLITS,CA,96594,36.778261,-119.4179324,R,CAH,01/01/2016,12/31/2016,240.26,25.0,9150.0,1314.0,"$57,072,139",$-854703,$nan,$nan,$nan,"$237,543",0.0,0.0,54.6826%,45.3174%,0.0408%,0.0408%,"$43,434","$2,282,886","$6,237",52.56,0.14,52.56,-1.4976%,2,nan%,69.9277%,7.8857%,$nan,"$1,596,369",3rd Quartile
452043,PINE VALLEY SPECIALTY HOSPITAL,6160 SOUTH LOOP EAST,HOUSTON,TX,77087,29.6951127,-95.3173777,U,LTCH,01/01/2016,12/31/2016,64.44,43.0,15738.0,235.0,"$6,782,607",$-1712138,$nan,$nan,$nan,"$105,255",0.0,1.0,100.0000%,nan%,nan%,nan%,"$28,862","$157,735",$431,5.47,0.01,5.47,-25.2431%,3,nan%,68.8262%,0.3017%,$nan,"$108,563",4th Quartile
323032,REHAB HOSP OF SOUTHERN NEW MEXICO,4441 LOHMAN AVENUE,LAS CRUCES,NM,88011,32.3252,-106.72420600000001,U,RH,01/01/2016,12/31/2016,154.22,40.0,14640.0,895.0,"$17,768,738",$2736251,$nan,$nan,$nan,"$115,217",0.0,1.0,94.1969%,5.8031%,nan%,nan%,"$19,853","$444,218","$1,214",22.38,0.06,22.38,15.3992%,1,nan%,49.9478%,1.9277%,$nan,"$221,877",1st Quartile
441303,THREE RIVERS HOSPITAL,451 HWY 13 S,WAVERLY,TN,37185,36.0762301,-87.79262589999998,R,CAH,01/01/2016,12/31/2016,83.09,25.0,9150.0,289.0,"$7,507,643",$-346652,$nan,$nan,$nan,"$90,356",1.0,0.0,20.0264%,79.9736%,0.0201%,0.0201%,"$25,978","$300,306",$821,11.56,0.03,11.56,-4.6173%,3,nan%,55.4859%,5.0338%,$nan,"$166,627",4th Quartile
450178,PECOS COUNTY MEMORIAL HOSPITAL,386 W IH-10,FORT STOCKTON,TX,79735,30.5677939,-87.393012,R,STH,01/01/2016,12/31/2016,159.1,25.0,9150.0,704.0,"$18,268,823",$-6762649,"$5,555,301","$13,280,301","$1,250,195","$114,826",0.0,0.0,27.1143%,72.8857%,nan%,nan%,"$25,950","$730,753","$1,997",28.16,0.08,28.16,-37.0174%,3,103.1024%,102.6770%,9.4583%,"$118,388","$750,315",4th Quartile
241325,CHIPPEWA COUNTY-MONTEVIDEO HOSPITAL,824 NORTH 11TH STREET,MONTEVIDEO,MN,56265-,44.9529596,-95.71169470000001,R,CAH,01/01/2016,12/31/2016,218.03,25.0,9150.0,618.0,"$36,794,389",$-519523,$nan,$nan,$nan,"$168,758",0.0,0.0,16.9314%,83.0686%,0.0651%,0.0651%,"$59,538","$1,471,776","$4,021",24.72,0.07,24.72,-1.4120%,2,nan%,68.4741%,12.6402%,$nan,"$1,007,785",3rd Quartile
141306,COMMUNITY HOSPITAL OF STAUNTON,400 CALDWELL STREET,STAUNTON,IL,62088-1499,39.0151072,-89.78938149999998,R,CAH,07/01/2016,12/31/2016,118.17,25.0,4600.0,132.0,"$8,199,514",$-304217,$nan,$nan,$nan,"$69,387",1.0,0.0,6.9165%,93.0835%,0.1006%,0.1006%,"$62,118","$327,981","$1,783",5.28,0.03,5.28,-3.7102%,3,nan%,68.3403%,6.9728%,$nan,"$224,143",4th Quartile
501312,PROSSER MEMORIAL HOSPITAL,723 MEMORIAL STREET,PROSSER,WA,99350-,46.208071200000006,-119.76404009999999,R,CAH,01/01/2016,12/31/2016,242.72,25.0,9150.0,903.0,"$43,603,492",$360059,$nan,$nan,$nan,"$179,645",1.0,0.0,27.8537%,72.1463%,0.8751%,0.8751%,"$48,287","$1,744,140","$4,765",36.12,0.10,36.12,0.8258%,2,nan%,57.9909%,2.8876%,$nan,"$1,011,443",3rd Quartile
61301,RIO GRANDE HOSPITAL,310 COUNTY ROAD 14,DEL NORTE,CO,81132,37.674237,-106.3642497,R,CAH,01/01/2016,12/31/2016,100.55,17.0,6222.0,392.0,"$15,724,722",$786320,$nan,$nan,$nan,"$156,387",0.0,0.0,19.2101%,80.7899%,0.9134%,0.9134%,"$40,114","$924,984","$2,527",23.06,0.06,23.06,5.0005%,2,nan%,53.5667%,4.1738%,$nan,"$495,484",2nd Quartile
451370,RED RIVER REGIONAL HOSPITAL,504 LIPSCOMB BLVD,BONHAM,TX,75418-4028,33.5782195,-96.1667017,R,CAH,01/01/2016,12/31/2016,140.22,25.0,9150.0,558.0,"$19,740,036",$-13149,$nan,$nan,$nan,"$140,779",0.0,0.0,40.2416%,59.7584%,0.3520%,0.3520%,"$35,376","$789,601","$2,157",22.32,0.06,22.32,-0.0666%,2,nan%,59.5087%,0.0194%,$nan,"$469,881",3rd Quartile
