Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Total Days Title V + Total for all Subproviders,Total Days Title XVIII + Total for all Subproviders,Total Days Title XIX + Total for all Subproviders,Total Days (V + XVIII + XIX + Unknown) + Total for all Subproviders,Number of Beds + Total for all Subproviders,Total Bed Days Available + Total for all Subproviders,Total Discharges Title V + Total for all Subproviders,Total Discharges Title XVIII + Total for all Subproviders,Total Discharges Title XIX + Total for all Subproviders,Total Discharges (V + XVIII + XIX + Unknown) + Total for all Subproviders,Hospital Total Days Title V For  Adults & Peds,Hospital Total Days Title XVIII For  Adults & Peds,Hospital Total Days Title XIX For  Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For  Adults & Peds,Hospital Number of Beds For  Adults & Peds,Hospital Total Bed Days Available For  Adults & Peds,Hospital Total Discharges Title V For  Adults & Peds,Hospital Total Discharges Title XVIII For  Adults & Peds,Hospital Total Discharges Title XIX For  Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For  Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG amounts before October 1,DRG amounts after October 1,DRG Amounts for Model 4 BPCI before October 1,DRG Amounts for Model 4 BPCI after October 1,Outlier payments for discharges,Disproporationate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Gross Revenue,Less Contractual Allowance and discounts on patients' accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone SCHIP,Stand-Alone SCHIP Charges,rpt_rec_num,CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev Per Discharge,Rev Per Bed,Rev Per Bed Days,Rev Per FTE,Discharges Per Bed,Discharges Per Bed Days,Discharges Per FTE,Net Income %,Net Income Score
40014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE,SEARCY,AR,72143-,WHITE,99904.0,R,STH,5,2,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,1800.44,33.9,1785.0,22602.0,11539.0,52987.0,202.0,73730.0,785.0,5208.0,2162.0,12689.0,1785.0,47917.0,11539.0,85279.0,269.0,98185.0,785.0,5957.0,2162.0,13691.0,34.0,20742.0,11420.0,47150.0,189.0,68985.0,785.0,5208.0,2162.0,12689.0,362868.0,30328305.0,10473139.0,10473139.0,115854073.0,120192251.0,6259795.0,168314597.0,278985613.0,402528760.0,681514373.0,20148528.0,,115854073.0,26869.0,181904.0,563893.0,42652230.0,,,25198352.0,,4681173.0,5374475.0,,77930959.0,4161649.0,2187782.0,112751319.0,962932.0,,95056154.0,,,74593489.0,138184483.0,4918687.0,143103170.0,295627618.0,6809434.0,5541997.0,6408457.0,1655967.0,,6226789.0,26642644.0,,5971089.0,,,5971089.0,32613733.0,263013885.0,263013885.0,295627618.0,,,34613681.0,,,72131.0,2030958.0,0.2347,6584896.0,2972346.0,278022038.0,469224683.0,747246721.0,518139766.0,229106955.0,236046324.0,-6939369.0,27666501.0,20727132.0,,20727132.0,0.246971,12849127.0,93826917.0,,,656855,1.0,2.0,0.3720619043037594,0.6279380956962406,0.0015838366844865097,0.0015838366844865097,18055.556387422177,1134192.8465346536,3107.3776617387766,127250.53598009374,62.81683168316832,0.17210090872100908,62.81683168316832,0.09046923957415436,2
40018,SUMMIT MEDICAL CENTER,EAST MAIN AND SOUTH 20TH STREETS,VAN BUREN,AR,72956,CRAWFORD,22900.0,U,STH,1,4,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,100.78,,,742.0,651.0,2977.0,39.0,14235.0,,251.0,194.0,1023.0,,742.0,651.0,2977.0,39.0,14235.0,,251.0,194.0,1023.0,,640.0,536.0,2620.0,31.0,11315.0,,251.0,194.0,1023.0,459910.0,3105394.0,811939.0,811939.0,5802938.0,12960859.0,999597.0,15649327.0,37486440.0,109214946.0,146701386.0,1063786.0,,5802938.0,63262.0,,,-11255.0,,,7243899.0,-3882330.0,739305.0,207771.0,105611.0,4403001.0,452728.0,300000.0,1848530.0,627484.0,333027.0,780450.0,725033.0,,3340132.0,,1897994.0,1897994.0,9641127.0,1272827.0,477014.0,55414.0,9441.0,,102928.0,15198416.0,,,,-21497.0,-21497.0,15176919.0,-5535792.0,-5535792.0,9641127.0,,1020579.0,248335.0,,,20788.0,38067.0,0.12,869575.0,,37486440.0,109214946.0,146701386.0,127656460.0,19044926.0,18763797.0,281129.0,64688.0,345817.0,,345817.0,0.106675,1684303.0,33599441.0,,,656857,1.0,1.0,0.25552887414437925,0.7444711258556207,0.02414868926243137,0.02414868926243137,18616.740957966766,488331.4358974359,1337.8943449244819,188975.25302639412,26.23076923076923,0.07186512118018967,26.23076923076923,0.01815795976314111,2
40029,CONWAY REGIONAL MEDICAL CENTER  INC,2302 COLLEGE AVENUE,CONWAY,AR,72034-,FAULKNER,30780.0,U,STH,1,2,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,960.01,,2116.0,14060.0,2313.0,30588.0,139.0,51459.0,1014.0,3061.0,892.0,7443.0,2116.0,27021.0,2313.0,48709.0,150.0,55474.0,1014.0,3257.0,892.0,7652.0,36.0,11255.0,1827.0,22381.0,122.0,45254.0,1014.0,3061.0,892.0,7443.0,60019.0,5421577.0,2106515.0,2106515.0,56680948.0,99151109.0,8938710.0,120982225.0,159325072.0,232194475.0,391519547.0,9660786.0,,58314506.0,5520730.0,,,18033641.0,1525740.0,,21942348.0,,3456530.0,556340.0,158750.0,45911534.0,2059166.0,,103880575.0,2330507.0,,93944457.0,,,63388316.0,70029196.0,,70029196.0,179329046.0,8852719.0,7534693.0,,2241281.0,,1465993.0,20117733.0,,35434878.0,,777989.0,36212867.0,56330600.0,122998446.0,122998446.0,179329046.0,,17021047.0,6395163.0,,,466228.0,752832.0,0.1286,,,160308017.0,233200058.0,393508075.0,248583131.0,144924944.0,153869126.0,-8944182.0,11536536.0,2592354.0,,2592354.0,0.30900700000000003,6263892.0,31998520.0,,,656859,1.0,1.0,0.4073817722800225,0.5926182277199775,0.0004141385074469996,0.0004141385074469996,19471.307805992208,1042625.4964028777,2816.3187003245303,150961.910813429,53.54676258992806,0.14463942167550867,53.54676258992806,0.01788756254409869,2
40074,NORTH METRO MEDICAL CENTER,1400 BRADEN STREET,JACKSONVILLE,AR,72076-,PULASKI,30780.0,U,STH,1,2,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,377.0,,,1577.0,516.0,3034.0,47.0,17155.0,,393.0,169.0,899.0,,11279.0,516.0,16032.0,78.0,28470.0,,781.0,169.0,1320.0,,1577.0,516.0,3034.0,47.0,17155.0,,393.0,169.0,899.0,,2332258.0,970791.0,970791.0,13008526.0,14606245.0,576209.0,26069937.0,33827062.0,28804183.0,62631245.0,1899122.0,,13008526.0,,,,-473125.0,,,5841477.0,,1225502.0,425119.0,,7018973.0,,612645.0,7048449.0,,,3360904.0,,,3993370.0,,,,11012343.0,17609379.0,957337.0,11977081.0,6932169.0,,620442.0,38096408.0,,8029148.0,,,8029148.0,46125556.0,-35113213.0,-35113213.0,11012343.0,,2000000.0,161954.0,,,11869.0,64859.0,0.12,,,33827062.0,28804183.0,62631245.0,44380959.0,18250286.0,27614771.0,-9364485.0,123010.0,-9241475.0,,-9241475.0,0.416245,,,,,656863,1.0,1.0,0.5400988276697997,0.4599011723302004,,,20300.651835372635,388303.9574468085,1063.8464587583794,48409.24668435013,19.127659574468087,0.05240454677936462,19.127659574468087,-0.5063742562719291,3
40078,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,AR,71901,GARLAND,26300.0,U,STH,1,4,09/01/2017 12:00:00 AM,08/31/2018 12:00:00 AM,510.66,,,14863.0,3892.0,29551.0,126.0,45990.0,,2751.0,796.0,5760.0,,21808.0,3910.0,38010.0,163.0,59495.0,,3307.0,798.0,6455.0,,11981.0,2508.0,23269.0,110.0,40150.0,,2751.0,796.0,5760.0,740532.0,8628578.0,1697823.0,1697823.0,31600762.0,62822361.0,3575074.0,81307515.0,567739667.0,443613842.0,1011353509.0,5740931.0,,31600762.0,,,,-1352341.0,,,27862969.0,-10186884.0,4786066.0,757512.0,77100.0,22145393.0,1590000.0,158232.0,2330000.0,166529.0,471525.0,8996283.0,3846277.0,,13428311.0,,18586.0,18586.0,35592290.0,4135385.0,3113592.0,953452.0,,,340628.0,8543057.0,,68686763.0,,7333296.0,76020059.0,84563116.0,-48970826.0,-48970826.0,35592290.0,,1797784.0,23584699.0,,,543643.0,913769.0,0.14400000000000002,,,567739667.0,443613842.0,1011353509.0,900308469.0,111045040.0,94423123.0,16621917.0,894298.0,17516215.0,,17516215.0,0.08039500000000001,13936324.0,198515103.0,,,656864,1.0,1.0,0.5613661908993287,0.43863380910067123,0.006668753507585751,0.006668753507585751,19278.652777777777,881309.8412698413,2414.5475103283325,217453.9615399679,45.714285714285715,0.12524461839530332,45.714285714285715,0.15773973335504224,1
40118,NEA - BAPTIST MEMORIAL HEALTH,4800 EAST JOHNSON AVENUE,JONESBORO,AR,72401,CRAIGHEAD,27860.0,U,STH,1,1,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,931.23,2.4,,23328.0,3581.0,44172.0,168.0,60684.0,,4609.0,925.0,10307.0,,28248.0,3694.0,50050.0,192.0,69423.0,,4983.0,925.0,10743.0,,19049.0,2941.0,35529.0,144.0,52018.0,,4609.0,925.0,10307.0,2271082.0,9307449.0,4149585.0,9824342.0,49895404.0,122425298.0,20634185.0,148255149.0,373146771.0,421862933.0,795009704.0,12844094.0,,49895404.0,322556.0,,,7850860.0,,10861.0,50211926.0,-26002200.0,4054877.0,1259734.0,100463.0,37479298.0,7595790.0,11040224.0,216441114.0,223084.0,,102309943.0,,,255135718.0,105173.0,2224241.0,2329414.0,294944430.0,2846035.0,2371428.0,124194.0,80789648.0,,3240725.0,89372030.0,,300000000.0,,-1761434.0,298238566.0,387610596.0,-92666166.0,-92666166.0,294944430.0,,,35739537.0,,,764433.0,661182.0,0.07400000000000001,8574658.0,50965.0,373146769.0,421862932.0,795009701.0,627998252.0,167011449.0,172320702.0,-5309253.0,6240186.0,930933.0,14390949.0,-13460016.0,0.18648199999999998,4824223.0,65629652.0,455746.0,5218712.0,656867,1.0,1.0,0.4693612776430762,0.5306387223569238,0.013598361151875283,0.013598361151875283,16203.691568836713,994115.7678571428,2752.1496440577416,179345.00499339582,61.351190476190474,0.16984707665941598,61.351190476190474,-0.08059337297289122,3
40152,NWH PHYSICIANS SPECIALTY HOSPITAL,3873 N PARKVIEW DR,FAYETTEVILLE,AR,72703,WASHINGTON,22220.0,U,STH,1,4,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,125.97,,,579.0,45.0,1783.0,20.0,7300.0,,371.0,33.0,1331.0,,579.0,45.0,1783.0,20.0,7300.0,,371.0,33.0,1331.0,,579.0,45.0,1783.0,20.0,7300.0,,371.0,33.0,1331.0,56278.0,897553.0,250428.0,1599965.0,7271614.0,26280523.0,4486450.0,32567827.0,71373798.0,79845198.0,151218996.0,996505.0,,7271614.0,31147.0,,,-527545.0,,,5812078.0,-1736256.0,1714339.0,424190.0,817633.0,6504439.0,,,1.0,203128.0,31246.0,4469890.0,812576.0,,3827423.0,,2282911.0,2282911.0,12614773.0,2715783.0,448382.0,70339.0,736606.0,,1092383.0,13941036.0,,409232.0,,2761044.0,3170276.0,17111312.0,-4496539.0,-4496539.0,12614773.0,,3056221.0,1216484.0,,,668341.0,,,,,71373798.0,79845198.0,151218996.0,119263668.0,31955328.0,33552137.0,-1596809.0,21694.0,-1575115.0,,-1575115.0,0.215369,200661.0,5486970.0,,,656870,1.0,1.0,0.47198963019169893,0.5280103698083011,0.0017611460598996199,0.0017611460598996199,24008.510894064613,1597766.4,4377.442191780822,253674.11288402,66.55,0.18232876712328766,66.55,-0.04929115420126497,3
50194,WATSONVILLE COMMUNITY HOSPTIAL,75 NIELSON STREET,WATSONVILLE,CA,95076,SANTA CRUZ,42100.0,U,STH,5,4,08/01/2017 12:00:00 AM,07/31/2018 12:00:00 AM,427.81,,3163.0,5571.0,,16606.0,106.0,38690.0,258.0,1143.0,1672.0,3618.0,3163.0,5571.0,,16606.0,106.0,38690.0,258.0,1143.0,1672.0,3618.0,1919.0,5241.0,,12689.0,90.0,32850.0,258.0,1143.0,1672.0,3618.0,392699.0,5776027.0,1206792.0,1229310.0,53423033.0,69488697.0,2792392.0,99944230.0,433445444.0,508585569.0,942031013.0,18354013.0,,53423033.0,3814583.0,,,-415686.0,,,34636571.0,-1496293.0,2069826.0,780600.0,96339.0,35671357.0,391666.0,2974211.0,48988987.0,5250745.0,2165013.0,19991602.0,4768384.0,,36011006.0,,1363316.0,1363316.0,73045679.0,3350514.0,6441644.0,,,,84505.0,-29859016.0,,,,2377611.0,2377611.0,-27481405.0,100527084.0,100527084.0,73045679.0,,2315224.0,11428646.0,,,264020.0,1383664.0,0.4027,,,433445444.0,509524796.0,942970240.0,813004812.0,129965428.0,122911730.0,7053698.0,566047.0,7619745.0,,7619745.0,0.10609400000000001,24016349.0,379839515.0,,,656871,0.0,1.0,0.45965972796766097,0.540340272032339,0.003021565088832701,0.003021565088832701,35921.89828634605,1226088.9433962265,3359.1477901266476,303792.4031696314,34.132075471698116,0.09351253553889895,34.132075471698116,0.058629014786917025,2
50506,SIERRA VISTA REGIONAL MED CTR,1010 MURRAY AVENUE,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,42020.0,U,STH,5,4,06/01/2017 12:00:00 AM,05/31/2018 12:00:00 AM,495.3,,,7007.0,4875.0,26129.0,156.0,56940.0,,1575.0,462.0,5673.0,,7007.0,4875.0,26129.0,156.0,56940.0,,1575.0,462.0,5673.0,,6154.0,1802.0,18236.0,117.0,42705.0,,1575.0,462.0,5673.0,1092108.0,4521352.0,1836198.0,3704957.0,58194981.0,82237565.0,4962022.0,129433964.0,601701657.0,334557407.0,936259064.0,16604761.0,,58194981.0,1574849.0,,,50700.0,-43544.0,6000.0,71393160.0,-42159167.0,1783388.0,583610.0,15109006.0,46723153.0,8145017.0,994398.0,77355358.0,67662.0,3876039.0,38213272.0,178479.0,8543747.0,69313558.0,,8028368.0,8028368.0,124065079.0,4361862.0,2061914.0,3466357.0,241180.0,,4870869.0,15002182.0,6.0,,,53795.0,53801.0,15055983.0,109009096.0,109009096.0,124065079.0,,5158809.0,13134341.0,,,1128273.0,938439.0,0.2052,4278372.0,,604040365.0,305748685.0,909789050.0,743084638.0,166704412.0,140516307.0,26188105.0,478123.0,26666228.0,,26666228.0,0.138246,13430183.0,205675844.0,,,656873,0.0,1.0,0.6639345296582763,0.33606547034172374,0.0065511643447085256,0.0065511643447085256,29385.582936717787,1068618.0256410257,2927.7206181945908,336572.6065011104,36.36538461538461,0.09963119072708114,36.36538461538461,0.15996114128041194,1
50633,TWIN CITIES COMMUNITY HOSPITAL,1100 LAS TABLAS RD,TEMPLETON,CA,93465,SAN LUIS OBISPO,42020.0,U,STH,5,4,06/01/2017 12:00:00 AM,05/31/2018 12:00:00 AM,342.8,,,8295.0,1946.0,17370.0,122.0,44530.0,,2014.0,242.0,4365.0,,8295.0,1946.0,17370.0,122.0,44530.0,,2014.0,242.0,4365.0,,7732.0,1342.0,14973.0,104.0,37960.0,,2014.0,242.0,4365.0,1409385.0,5663592.0,2255840.0,2255840.0,39836266.0,53992434.0,3267866.0,87928805.0,382589236.0,372823987.0,755413223.0,12298014.0,,39836266.0,1863385.0,,,2010.0,945512.0,,41570817.0,-27707725.0,1178858.0,448942.0,10947179.0,27385593.0,295882.0,591166.0,89466966.0,1572971.0,4272843.0,23284670.0,,8463319.0,66196551.0,,5895276.0,5895276.0,99477420.0,2883306.0,1355927.0,2469812.0,246814.0,,276471.0,7232330.0,78895.0,,,23910.0,102805.0,7335135.0,92142285.0,92142285.0,99477420.0,,5097730.0,12388236.0,,,468418.0,668401.0,0.1529,2192839.0,,384646692.0,360632375.0,745279067.0,634486440.0,110792627.0,93886989.0,16905638.0,569208.0,17474846.0,,17474846.0,0.116398,11182047.0,168817673.0,,,656874,0.0,1.0,0.5161109563271821,0.48388904367281793,0.012720927720217339,0.012720927720217339,25382.04513172967,908136.2868852459,2488.0446216034134,323199.028588098,35.778688524590166,0.09802380417695936,35.778688524590166,0.15772571219924228,1
60001,NORTH COLORADO MEDICAL CENTER,1801 16TH STREET,GREELEY,CO,80631,WELD,24540.0,U,STH,1,2,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,1516.79,32.06,,15331.0,14815.0,46643.0,225.0,82125.0,,3350.0,3127.0,10702.0,,15331.0,14815.0,46643.0,225.0,82125.0,,3350.0,3127.0,10702.0,,13473.0,10470.0,36660.0,199.0,72635.0,,3350.0,3127.0,10702.0,5659014.0,12953287.0,11062343.0,33790999.0,101548416.0,246153955.0,42321527.0,253139542.0,521588526.0,553381285.0,1074969811.0,20432456.0,,101548416.0,1084465.0,74257.0,507269.0,385480.0,,,151778442.0,-98785419.0,9773391.0,,673735.0,64950336.0,,,238165749.0,10157.0,,94566158.0,,20902.0,197315575.0,,439335.0,439335.0,262705246.0,5709070.0,9393791.0,,22729922.0,619968.0,11086290.0,49539041.0,,,193426589.0,11649108.0,205075697.0,254614738.0,8090508.0,8090508.0,262705246.0,,26294373.0,8378120.0,,,852674.0,1889651.0,0.218,13186889.0,2674324.0,545598795.0,560656789.0,1106255584.0,745571480.0,360684104.0,347702371.0,12981733.0,12989348.0,25971081.0,,25971081.0,0.235485,34711326.0,293803101.0,,,656875,0.0,1.0,0.49319416135936994,0.5068058386406301,0.015689668430744038,0.015689668430744038,33702.4952345356,1603040.4622222222,4391.891677321157,237794.35782145188,47.56444444444445,0.13031354642313547,47.56444444444445,0.07200506124883174,2
60003,LONGMONT UNITED HOSPITAL,1950 WEST MOUNTAIN VIEW AVENUE,LONGMONT,CO,80501-3129,BOULDER,14500.0,U,STH,5,2,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,1303.82,,,8437.0,6256.0,23793.0,131.0,47815.0,,1955.0,1707.0,5812.0,,9316.0,6256.0,25329.0,146.0,50995.0,,1955.0,1707.0,5812.0,,7165.0,4328.0,18471.0,109.0,39785.0,,1955.0,1707.0,5812.0,2546337.0,8322533.0,5089680.0,15912672.0,64281318.0,112912665.0,12152240.0,146485508.0,320583263.0,318949000.0,639532263.0,11245584.0,,64281318.0,2860435.0,,,16585037.0,,,103520101.0,-74931264.0,3988695.0,2331120.0,25459.0,23746380.0,6150000.0,,106440938.0,,30674038.0,,,,120151472.0,41687186.0,13909021.0,55596207.0,199494059.0,6362208.0,2420581.0,,,,5293834.0,14076623.0,,77860753.0,,2265239.0,80125992.0,94202615.0,105291444.0,105291444.0,199494059.0,,12189750.0,3652221.0,,,2301177.0,553281.0,0.1397,6446695.0,,317661433.0,350544902.0,668206335.0,498988907.0,169217428.0,181086413.0,-11868985.0,4554639.0,-7314346.0,-670361.0,-6643985.0,0.22905100000000003,22833517.0,144899261.0,191128.0,1244380.0,656876,0.0,1.0,0.4753942253480731,0.5246057746519269,0.015047723098592421,0.015047723098592421,29115.180316586375,1291736.0916030535,3539.0029906932973,129785.8814867083,44.36641221374046,0.12155181428422043,44.36641221374046,-0.03926300664491839,3
60028,SAINT JOSEPH HOSPITAL,1375 EAST 19TH AVENUE,DENVER,CO,80218,DENVER,19740.0,U,STH,2,1,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,2066.36,104.74,,9007.0,19911.0,93705.0,361.0,131765.0,,1672.0,3483.0,19835.0,,9007.0,19911.0,93705.0,361.0,131765.0,,1672.0,3483.0,19835.0,,7977.0,12248.0,69217.0,296.0,108040.0,,1672.0,3483.0,19835.0,8585167.0,12439385.0,12100110.0,39805790.0,152941147.0,352127308.0,47903914.0,423824962.0,1545309007.0,894072319.0,2439381326.0,30670306.0,,152941147.0,3356849.0,7379.0,1254671.0,12417.0,,20973.0,173274019.0,-124280956.0,8438884.0,3814964.0,,164488525.0,23655571.0,36443024.0,636928105.0,32189467.0,1879595.0,290524243.0,,,674715249.0,,146884.0,146884.0,839350658.0,11971870.0,13487482.0,288649.0,,,12767698.0,38515699.0,,227214962.0,,,227214962.0,265730661.0,573619997.0,573619997.0,839350658.0,,14652860.0,5365046.0,,,2286452.0,791709.0,0.1582,64234425.0,2053897.0,1555495486.0,905171208.0,2460666694.0,1895181263.0,565485431.0,518158620.0,47326811.0,17081000.0,64407811.0,,64407811.0,0.173743,37284141.0,395428130.0,185897.0,1513429.0,656881,0.0,1.0,0.6321439184725276,0.3678560815274724,0.015181941972966585,0.015181941972966585,28509.474716410386,1566441.6371191135,4291.620923614009,273662.59073927096,54.94459833795014,0.15053314613137025,54.94459833795014,0.11389826769913725,1
60076,STERLING REGIONAL MEDCENTER,615 FAIRHURST STREET,STERLING,CO,80751-,LOGAN,99906.0,R,STH,1,2,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,199.3,,,1483.0,863.0,3090.0,25.0,9125.0,,464.0,249.0,1029.0,,8946.0,863.0,36245.0,25.0,9125.0,,464.0,249.0,1029.0,,1263.0,606.0,2415.0,21.0,7665.0,,464.0,249.0,1029.0,601247.0,987958.0,1309960.0,1668055.0,16362772.0,29228811.0,2907382.0,40232763.0,24046716.0,86155802.0,110202518.0,3055177.0,196993.0,16362772.0,146958.0,33074.0,,59532.0,687.0,,15722074.0,-9567756.0,1731607.0,36450.0,324133.0,8305254.0,409694.0,1199536.0,16812635.0,15406.0,,46351676.0,,,21096056.0,,562444.0,562444.0,29963754.0,397206.0,1513013.0,,163459.0,,810940.0,3502970.0,,7540041.0,,1750654.0,9290695.0,12793665.0,17170089.0,17170089.0,29963754.0,,2657399.0,1018066.0,,,73945.0,321604.0,0.35,347991.0,,24775282.0,88379200.0,113154482.0,58136495.0,55017987.0,45591583.0,9426404.0,276938.0,9703342.0,,9703342.0,0.36508,4071501.0,22716468.0,,,656884,0.0,2.0,0.21895095591529462,0.7810490440847053,0.010928189720936173,0.010928189720936173,53467.431486880465,2200719.48,6029.368438356164,276056.13146011037,41.16,0.11276712328767123,41.16,0.176366721668679,1
100009,UNIVERSITY OF MIAMI HOSPITAL,1400 NW 12TH AVENUE,MIAMI,FL,33136-,DADE,33124.0,U,STH,1,2,06/01/2017 12:00:00 AM,10/28/2017 12:00:00 AM,900.64,50.22,,15706.0,2370.0,50705.0,476.0,71400.0,,2400.0,170.0,8464.0,,15706.0,2370.0,50705.0,476.0,71400.0,,2400.0,170.0,8464.0,,13866.0,2088.0,44763.0,424.0,63600.0,,2400.0,170.0,8464.0,688258.0,4580984.0,3981734.0,9797895.0,55897473.0,149472102.0,12954722.0,169956380.0,805571391.0,283643006.0,1089214397.0,14690452.0,,55897473.0,4799908.0,,,21391.0,,,92374207.0,-29288163.0,11971362.0,,14751478.0,89830275.0,21260000.0,,186427000.0,,,101117867.0,,,180819104.0,960000.0,11818873.0,-1164187.0,269485192.0,44448131.0,,14519660.0,4425554.0,,1414252.0,64807597.0,,,316955146.0,23247687.0,340202833.0,405010430.0,-135525238.0,-135525238.0,269485192.0,,17929657.0,4887330.0,,,4143963.0,1797979.0,0.3152,12743166.0,2115135.0,806481221.0,282733175.0,1089214396.0,943866093.0,145348303.0,205369575.0,-60021272.0,5520442.0,-54500830.0,2053.0,-54502883.0,0.15603599999999998,16596305.0,154953958.0,,,656888,1.0,1.0,0.7404246803583379,0.2595753196416622,0.004735232443683914,0.004735232443683914,17172.531072778827,305353.57773109246,2035.6905182072828,161383.35294901405,17.781512605042018,0.11854341736694678,17.781512605042018,-0.37498121323095185,3
100077,PEACE RIVER REGIONAL MEDICAL CENTER,2500 HARBOR BLVD,PORT CHARLOTTE,FL,33952,CHARLOTTE,39460.0,U,STH,1,4,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,724.54,,,20489.0,2926.0,49005.0,254.0,92710.0,,3886.0,1286.0,10244.0,,20489.0,2926.0,49005.0,254.0,92710.0,,3886.0,1286.0,10244.0,,17552.0,878.0,38180.0,225.0,82125.0,,3886.0,1286.0,10244.0,4244656.0,12679437.0,5701153.0,10684887.0,44821782.0,89091733.0,6872167.0,123971195.0,898469075.0,599664901.0,1498133976.0,10595118.0,,44821782.0,2277055.0,,,-1359252.0,,,61895173.0,-39261825.0,8149107.0,1376179.0,68976.0,30868358.0,2118383.0,701375.0,41735778.0,4909790.0,7677987.0,15831899.0,3207815.0,,51425947.0,,781306.0,781306.0,83075611.0,9225360.0,3596650.0,424566.0,,,2890159.0,23538571.0,,,,,,23538571.0,59537040.0,59537040.0,83075611.0,,26437364.0,7924429.0,,,806708.0,516287.0,0.0601,,,898469075.0,599664901.0,1498133976.0,1354549641.0,143584335.0,133913515.0,9670820.0,200994.0,9871814.0,,9871814.0,0.08275,6988304.0,144821321.0,,,656893,1.0,1.0,0.5997254513904703,0.4002745486095297,0.029562110657823503,0.029562110657823503,14016.432545880516,565292.657480315,1548.7470067953834,198173.0960333453,40.330708661417326,0.11049509222306116,40.330708661417326,0.06875272292064451,2
